,x,y
224,-2.239474589068235,51.2313376728861
225,-2.2391929594040674,50.958598907018306
226,-2.2377952297071686,51.21898752144726
227,-2.2339534913481662,49.835581592121464
228,-2.2307903245543748,50.5410000647581
229,-2.229834843712359,49.850726681593585
230,-2.2262597791867926,49.687992401897034
231,-2.223855757929136,49.408351566359364
232,-2.2230613063608042,49.035767151173175
233,-2.2217146130487118,49.66201861368668
234,-2.2097770991015553,47.446493252311164
235,-2.2094670462539505,47.17041891406674
236,-2.209147885276688,48.086307970920885
237,-2.2043920203057716,47.95771443716401
238,-2.20286837416232,46.85862344460422
239,-2.2015687389834984,47.49689452555907
240,-2.1981087733962674,45.71545702501974
241,-2.196179398656095,46.94790893120779
242,-2.193585850909659,46.644674908284536
243,-2.186013165097341,45.816011612405674
244,-2.172860082331675,44.50894606713438
245,-2.171499073496991,45.13446276869299
246,-2.1622734107906014,43.2718983125124
247,-2.1597759444349673,43.90328087753115
248,-2.1594481196387103,43.7588135202682
249,-2.1543836590138143,43.1638379253517
250,-2.1523152414895685,42.634674945173934
251,-2.1496797391562703,42.455299625806106
252,-2.139627098561113,42.185123195304215
253,-2.1325405677120886,40.91539180614106
254,-2.130977340213158,39.88582320333985
255,-2.130636630462956,40.88031783793542
256,-2.1231600881206214,39.9686883578992
257,-2.121036994373717,39.70060063980231
258,-2.1139834974469682,39.40447969262699
259,-2.109764224457791,39.44934234702911
260,-2.108330683162696,38.959960878018904
261,-2.1077455372460063,38.99116106053487
262,-2.104170896561092,38.823686642204734
263,-2.0932929352456124,37.73740386830926
264,-2.08914291882075,36.83070648332049
265,-2.087727498659639,37.932682710433404
266,-2.08559973994758,37.33446305890825
267,-2.0836154101358964,35.80794285441282
268,-2.0829708053389293,37.64997785826312
269,-2.0797509695993392,36.55348769811377
270,-2.0789330165818733,35.489885713288466
271,-2.077344377141292,35.892074564121856
272,-2.0739192600593865,35.726475864145996
273,-2.0722615714090944,36.44602077381035
274,-2.0705305861345824,35.69918506878794
275,-2.0650669009503115,35.27343801020506
276,-2.0625016737833466,36.21288167153903
277,-2.0594408064474594,35.11269096867429
278,-2.0572441085075357,34.76713965758482
279,-2.0526698496085483,34.80702048766627
280,-2.0516385169364,34.309869170037416
281,-2.04978593686978,34.7276829144025
282,-2.0479049719394977,34.128852571142644
283,-2.0316003959287126,33.04716823941846
284,-2.02886224571085,32.42601250864573
285,-2.022502029898517,32.70760697815252
286,-2.0163279498532267,31.365685739098467
287,-2.0144037671750286,31.55182265250542
288,-2.014346333383612,31.726011426360532
289,-2.010441629936788,31.421495742457566
290,-2.004394787082171,31.654036679620468
291,-1.99972498537248,31.25048068927341
292,-1.9985483084872508,31.75582646021963
293,-1.9946243249569375,30.79389097825625
294,-1.9930671360463585,29.496065058619607
295,-1.990869867356223,30.15470587142522
296,-1.9906420693054052,29.824760556417164
297,-1.9897931317540827,30.0245365161176
298,-1.9889925136495092,31.466872155550853
299,-1.9885226708061752,30.444722920136805
300,-1.9856083606584314,29.239278731372067
301,-1.9855289575103388,29.848436194347375
302,-1.9853179612462475,30.31787106650206
303,-1.9826105242696639,29.471163564890837
304,-1.9825451737560194,29.60741514177231
305,-1.9780688910201478,29.50516885729922
306,-1.9777507953257383,29.178987028481586
307,-1.9756878622282832,30.0945463774652
308,-1.9725095210956818,29.295493029093112
309,-1.9593586701373384,28.979910114047144
310,-1.9533222378170192,27.87147849927171
311,-1.9528415101569172,27.54574162537772
312,-1.9522025547972512,27.631666470915786
313,-1.9485094348370595,28.177747811085993
314,-1.947965829668084,27.193208982191717
315,-1.9463769559830422,26.969085606561112
316,-1.9438446556622624,26.9508980023075
317,-1.9312597889582748,27.575005757283723
318,-1.9302969470085676,25.948566898940566
319,-1.9291686361493707,27.134131460769584
320,-1.9262138514687903,27.321754101916707
321,-1.926115704184354,26.397049479313687
322,-1.924282991205034,25.759753078279747
323,-1.9201148263554484,26.419325356364983
324,-1.9181281162643073,26.350060811064868
325,-1.9120669636806205,26.742552649545832
326,-1.9119777802741407,25.34060186264635
327,-1.9044602878922865,26.48745162533967
328,-1.9016651826374706,25.13855765755274
329,-1.897642244251559,24.78790766443906
330,-1.885263878983513,24.003192333030995
331,-1.882756884671497,24.378146300656066
332,-1.8781364358353139,24.23748846979015
333,-1.8761250219071195,24.116631911157754
334,-1.8747856914908845,23.296122836020817
335,-1.8637148247346145,23.26509033810816
336,-1.8608218214712482,22.961717244816636
337,-1.8520445583855811,22.35328716103527
338,-1.8515417137837498,22.159665609998033
339,-1.8501652830993411,21.877462795130985
340,-1.848949587491414,22.924395057810266
341,-1.8474806687704473,22.545936074682775
342,-1.8452473286323618,22.07841753317779
343,-1.8445061324185297,22.27486803858487
344,-1.841902633380945,22.02970118674441
345,-1.8383593525422164,22.35889069824229
346,-1.8346615592864988,21.767846117809814
347,-1.8325192181618812,21.416074255279984
348,-1.8323544427396539,22.175023890669646
349,-1.8252041653145208,21.543996557580034
350,-1.8184159497853354,21.527080856127032
351,-1.8182100796305465,21.030903099730157
352,-1.8178271687694425,21.021415060165214
353,-1.8170292108226864,20.894783411401495
354,-1.812032721760636,20.562884609631723
355,-1.8119435023947434,20.368789399476842
356,-1.8010865820088173,19.979088405570025
357,-1.798935237716747,20.28748726556343
358,-1.798849271125831,21.04887064363727
359,-1.798591326351872,20.860313712828788
360,-1.7964170212390422,20.096208611868974
361,-1.7946082664663663,19.94288825494119
362,-1.7942126916343017,20.483204876246255
363,-1.7884990405533974,20.460413208607108
364,-1.7869765019274533,19.811877445182187
365,-1.7854179628141134,20.602896964747888
366,-1.7836166239804383,19.40141428532822
367,-1.7834541591540929,18.79953922369282
368,-1.7819951007019343,19.656621791160397
369,-1.7788267842437901,19.833387621340265
370,-1.7786129074979025,19.67923064082689
371,-1.7721599163160566,19.133055029063463
372,-1.7708636884155815,18.624377012697362
373,-1.7700855565167815,18.915445126615435
374,-1.7663414123059777,18.21888681400944
375,-1.764373617577491,18.885157829291597
376,-1.7634210332547262,19.408155058678314
377,-1.7604281461321882,18.819463944128888
378,-1.7562356837923827,18.096479334187777
379,-1.7557251148689916,17.952632685891636
380,-1.748305505521402,18.841028578900815
381,-1.7417376821736168,18.74750582114461
382,-1.7380566613772233,17.55040976221775
383,-1.7314297926357443,17.360163185542756
384,-1.7309214301021547,17.684288052476592
385,-1.7287296210665077,16.99562090138777
386,-1.7286718702053099,18.054721777067652
387,-1.727430578551182,17.289272617348253
388,-1.7273535017808412,16.84224950051318
389,-1.7262418972409883,17.382300314341407
390,-1.7204341309422355,17.82075657459154
391,-1.7189564132863329,17.215562239192447
392,-1.7148942901579838,16.74007426335567
393,-1.7131601104125473,17.16002692641991
394,-1.7130901432638812,16.851197157481188
395,-1.7115845127304978,16.12114349794074
396,-1.7046526779371585,17.080147411184264
397,-1.6982204453063354,17.043755808020638
398,-1.6968913023694978,16.605849818515054
399,-1.6968512004953158,17.060226569568112
400,-1.6928746696759385,17.27518822218704
401,-1.6891057169230907,16.24732545631185
402,-1.6890790999013248,16.176170275470067
403,-1.683004277260156,16.005792566470777
404,-1.6772387016373,14.98823585546351
405,-1.6757521239747843,15.949081879441431
406,-1.673857039125924,15.269687320288437
407,-1.6672938911715505,15.338026758676984
408,-1.666707825428327,15.328000827462914
409,-1.6656294877188398,15.939049843441433
410,-1.6610279385251263,14.308659880539295
411,-1.6593905343698927,15.737945642813798
412,-1.6569692330401748,15.172306135750295
413,-1.6557760132226245,14.863469593018408
414,-1.652198606496572,14.663508028278692
415,-1.6393942461801267,14.460868577469236
416,-1.6391846350391603,14.785477388934215
417,-1.6384776397170608,14.277397076147906
418,-1.630275839378251,14.67120936280114
419,-1.6287759626125013,13.806243289014342
420,-1.6249746839644716,13.574203393522916
421,-1.62400170481941,13.448704600657958
422,-1.6230914915878183,14.170633434331421
423,-1.6221883236948538,14.494154973657809
424,-1.6184582371507967,14.196937341072212
425,-1.6149459332657363,13.82573771719892
426,-1.614250593792299,13.732950563046037
427,-1.6131377227580268,13.17691325134795
428,-1.6114192676491306,13.718871921177836
429,-1.6098924932728373,14.23490454611457
430,-1.6095196012977362,12.973644484693114
431,-1.6071844116529477,13.09735908647467
432,-1.6024636542259056,13.598565208909168
433,-1.6012027668432347,13.058118874450424
434,-1.6007552367829958,13.5141705351122
435,-1.5897395350713928,11.740598055527586
436,-1.5868040261745855,13.286795457450387
437,-1.5854178997757855,11.5905459193601
438,-1.5827709788634763,13.187288297216487
439,-1.577588305675823,12.833394013313248
440,-1.5769912753220694,11.38425247914055
441,-1.5749420088634296,11.76375876319856
442,-1.574849359153227,12.37152075301643
443,-1.5706419287150934,12.244114946631166
444,-1.566885291047115,12.418695419748719
445,-1.5649240997843183,13.012499926965557
446,-1.5638300653556307,11.078031597527907
447,-1.5586339716124107,12.157204014231914
448,-1.556368498335223,12.928657654623379
449,-1.5559363670479456,13.13241098707332
450,-1.5484236316176374,12.146895578508216
451,-1.545513599876005,11.207568988436513
452,-1.5433027005791915,10.652474777574247
453,-1.5409456175867229,11.014041924321756
454,-1.5391736978589239,12.585389388642888
455,-1.5385705026576177,11.860921328688724
456,-1.5354519243306346,12.25285328005723
457,-1.5331079759558974,11.221703603490292
458,-1.5323537382319414,11.929388348670056
459,-1.5322273601016507,11.815577639805644
460,-1.5246600074887453,10.87207520192791
461,-1.524630839259474,11.58076863960488
462,-1.5237612601826893,11.458863418462588
463,-1.519278424846169,11.322448021071493
464,-1.5163775086268882,10.4626111010425
465,-1.5131628652212472,10.840083518877412
466,-1.5130174454452896,10.927921272169682
467,-1.5129930015365292,11.586615336824584
468,-1.511071697552198,10.994275988714268
469,-1.5091559874454454,10.115628315182935
470,-1.5050806357475233,10.523388287792393
471,-1.5012409447994448,10.420934063715757
472,-1.4971158912491689,10.053452324438647
473,-1.495992611574497,10.873866938388318
474,-1.4954018829441464,10.568735982322261
475,-1.4919606333796374,10.106943066054798
476,-1.486681717516401,10.144782316559542
477,-1.4788716909074755,9.83460235594932
478,-1.4785448862601691,10.518667625809796
479,-1.477909976496217,11.358698851194237
480,-1.4645215622213523,8.577783575979684
481,-1.4641672506472476,9.894437565760558
482,-1.4641037577900837,9.907294982116117
483,-1.4635872785293211,10.549084919212822
484,-1.4608014544086985,9.508459278393204
485,-1.4605807043477943,9.516205462358077
486,-1.458080865589085,9.233482998685144
487,-1.4557906368679618,10.103969059632117
488,-1.455680843312478,9.853774365837793
489,-1.4531242940932216,10.034807640654467
490,-1.4516030254951025,9.4341633797921
491,-1.4489527691474813,9.570695825263998
492,-1.4479192877265177,10.22284005277566
493,-1.4459182896647167,9.312914125913926
494,-1.4450015154216223,8.464407984563636
495,-1.4448403898042286,9.386202476301818
496,-1.4447154136833285,8.501543040796125
497,-1.44445628050232,9.622788740214567
498,-1.4428418853394185,9.624807954989624
499,-1.4394626354372788,10.178003896578597
500,-1.4317782756846829,9.999441425307449
501,-1.4296800285371896,8.947191207195202
502,-1.428866461255297,10.267900207306335
503,-1.4281571283071308,9.046545440029524
504,-1.4261862002591421,9.082041957983636
505,-1.425206043182959,8.655166471302351
506,-1.4222217920152929,9.877399601692623
507,-1.4210426845894144,9.238440248510948
508,-1.4209368560241893,9.41259337133824
509,-1.4169598005367976,8.836211438358557
510,-1.4158226070795636,8.372645135840589
511,-1.412827848861801,9.72216875585351
512,-1.4111107936604945,8.378682512355072
513,-1.4109412346944428,9.174576653237613
514,-1.4073904798539907,9.199143258382419
515,-1.4073840248995357,8.685643586499543
516,-1.4065201523146207,8.629778400432572
517,-1.4016283458805423,7.729599140046355
518,-1.3965473513732032,8.84442171856427
519,-1.3935703384381157,8.46824604637714
520,-1.3840125548511242,7.669455573097356
521,-1.380736016879386,7.586785645899051
522,-1.3802457081958361,8.268172493773262
523,-1.3795355402761693,8.391868734578127
524,-1.379470091543719,8.21028806253437
525,-1.3784171351517462,9.592895589024591
526,-1.3771211166545039,8.2035261132632
527,-1.3732889842707292,7.233184336390425
528,-1.371730969591554,8.445663127532406
529,-1.3712826280535662,8.648161051344443
530,-1.3668431572492836,7.843977693332233
531,-1.366634563231409,8.5266334574793
532,-1.357557472732271,8.951744578728466
533,-1.351766131450209,8.458176416634139
534,-1.3505493524941092,7.811898734566362
535,-1.3499261819275545,8.234656766985564
536,-1.3498685697039408,7.796425594586886
537,-1.3465934360540708,7.356553574554898
538,-1.3464836963944613,7.207931680207267
539,-1.3448325244359536,8.664098146022072
540,-1.3397534248493248,8.134394775795178
541,-1.3333654724663488,7.259435379211661
542,-1.330825720289255,6.733950049799731
543,-1.3285416049344132,7.138693425671735
544,-1.3282440756532354,6.7170459079155185
545,-1.3279055557647725,6.875031195164158
546,-1.3209031830214082,7.54333276977884
547,-1.3179695468005446,7.712491042413598
548,-1.3152690764274564,7.610307415071909
549,-1.3133971657658485,6.500843590055509
550,-1.3133622871555133,7.186244381676015
551,-1.3078716855064034,7.805756707658784
552,-1.2972835946395436,6.670025482399651
553,-1.294001959027425,6.703987782208545
554,-1.2924667641915195,6.598702889366451
555,-1.2919636422195206,7.018334093626547
556,-1.2891059981003683,7.4107774685236265
557,-1.287069355166035,6.718934893285886
558,-1.2861750373225245,6.528483615992122
559,-1.282964948697947,6.281928255256749
560,-1.2826815100172477,7.05106109392943
561,-1.2650733644840237,6.672235639669689
562,-1.2611025284451522,6.894494076024892
563,-1.2578242621439006,6.694632421003352
564,-1.2577975900821248,5.612154444324265
565,-1.2554711334328204,6.432601211694646
566,-1.2528259290921733,6.473317281474168
567,-1.2513761352359138,6.35408227012107
568,-1.2502806277790395,6.162347362611075
569,-1.2481347717382139,6.031294044898394
570,-1.244279613722211,6.336278072720852
571,-1.243076717684195,6.6195096276697445
572,-1.2424242469987832,6.56950166467173
573,-1.2421607504560355,7.029494125899839
574,-1.24091648120926,6.688791561291913
575,-1.2383578736725092,6.601310702728545
576,-1.237313270977797,6.44393952140259
577,-1.2342876505837623,6.445429019136828
578,-1.232971881428319,6.350049222521497
579,-1.2276369298285632,6.382304302351785
580,-1.2236809365556607,5.431234621898799
581,-1.219899434817474,5.649841091659471
582,-1.216814960026235,6.138570301959303
583,-1.2121979203822584,6.3688862094662655
584,-1.21175907251584,5.2390841383333315
585,-1.2117297418194517,6.149180796382302
586,-1.2085850146428256,6.144402261344307
587,-1.2070789369787738,5.448629002238882
588,-1.200688077806693,5.475192262407143
589,-1.19546188332668,5.512169657670737
590,-1.1928554673321512,7.0206178734303055
591,-1.1830604989476745,6.1276621826438245
592,-1.1802826046271118,5.305290659743335
593,-1.172594678444164,5.470907032396062
594,-1.172216163996486,5.464697479732492
595,-1.1721574209665937,4.925935766983204
596,-1.1638410447188714,6.040780479028232
597,-1.1636013144055275,5.41206329779138
598,-1.1547378267664399,5.3983135429011435
599,-1.1533375350549524,5.243950697293233
600,-1.1518573721833785,5.726176440627469
601,-1.146538671500796,5.636912305415171
602,-1.1452592618093516,5.254685044811841
603,-1.1421742519439282,5.146235460818139
604,-1.1396593223868232,5.737128340630562
605,-1.1300182008350546,4.579468100988105
606,-1.1287933877352585,4.436029027055873
607,-1.1272041652239528,5.288789591363635
608,-1.1257823788315975,5.155871384533477
609,-1.1220287982064805,4.914172419171089
610,-1.1213234554535152,5.254424418849143
611,-1.1207002674986324,5.57419984235052
612,-1.111823412593945,4.586546024311101
613,-1.108464294381576,4.890009565615415
614,-1.1074606566952045,4.208186459366211
615,-1.1037870050359448,4.136645336569814
616,-1.0994533032265634,5.307822174034444
617,-1.0986927105728896,4.403531756136473
618,-1.0946861236570213,4.7757737666075775
619,-1.0933751367808426,4.521097605452171
620,-1.0890629588686371,4.671838784890263
621,-1.086176469046262,4.140491781815291
622,-1.086115411388515,4.841917687702564
623,-1.0850109918463808,4.333495728533224
624,-1.0819436063787713,5.494128387346739
625,-1.0806670279537296,4.628756749549117
626,-1.0798334083774015,4.289537846638968
627,-1.0786896397103343,3.9513324525803446
628,-1.0769330000960664,4.858073548380412
629,-1.0763438039403137,4.313756480428488
630,-1.0643579842503232,4.394966344684235
631,-1.0614363620622735,5.039031589995956
632,-1.0586884465758926,4.390044775130259
633,-1.057609578501626,4.389804178269983
634,-1.0541388716319724,4.245070167162202
635,-1.051819642886071,4.747101201604456
636,-1.0440477196701763,4.755137747924487
637,-1.0343827368436163,4.117536727872935
638,-1.0328933613292797,4.72545922546485
639,-1.0305559767442183,2.8238570565219887
640,-1.0297410482800369,3.606529373247709
641,-1.0250441100750562,3.76812578199588
642,-1.024369086579976,3.5363031932494517
643,-1.020973761328306,4.6665567588050045
644,-1.0184156176293815,3.835091204255208
645,-1.0066976198163988,3.971433608156876
646,-1.0045500802838019,3.730195821426355
647,-0.9999370498952027,3.5237632201768045
648,-0.9976026600813874,4.184885829279797
649,-0.9969063308618122,3.8149965506234427
650,-0.9934897203942121,3.7764559764474113
651,-0.99090782738537,3.6285277605266315
652,-0.9897210809838075,3.751774933983093
653,-0.9881609903834416,3.0320553905108025
654,-0.9850046076881052,3.812294296945542
655,-0.9769465881591533,4.482616027708603
656,-0.974122753058881,3.1469360724967563
657,-0.972586001387076,3.3282817101995086
658,-0.9707135586475037,3.2375312443312514
659,-0.9658696028369471,3.2558563725588394
660,-0.9643011287921963,3.4627213199905804
661,-0.9641737281081886,4.228816009818805
662,-0.9636991111087969,2.880705347342451
663,-0.9619580564962122,4.8507397549599185
664,-0.9605634598823869,4.179249181901118
665,-0.9540552978652794,3.9373839963458583
666,-0.9537555606759609,3.894717646781305
667,-0.9453645494873593,3.5776057941303723
668,-0.9452206846599038,3.810453784615919
669,-0.9446213194113069,3.353597600263435
670,-0.9401367841459916,3.695152250158263
671,-0.9347891857498851,4.095442584173021
672,-0.927968918681386,3.7878594549257687
673,-0.9250246093910013,3.3357130366262844
674,-0.9195881446546466,3.9734030911492737
675,-0.9173994280256359,3.22516705358466
676,-0.9141400270242737,4.144325880690003
677,-0.9133761888537588,3.5249470662769635
678,-0.911461636518029,3.2427586361651426
679,-0.9084064393628823,3.3511011144969634
680,-0.9082925981498242,3.4443814394801238
681,-0.9045337677298164,3.8853142978479775
682,-0.9027886203853699,3.6714860340677604
683,-0.9025706466676211,3.9650050517376547
684,-0.9000595800387776,3.2908956563697402
685,-0.8999233126512496,4.448836997584378
686,-0.8936430557766242,3.257419219566594
687,-0.8923978324236193,3.124274221708382
688,-0.8923545435688038,3.6505975223175957
689,-0.8921062502648134,3.03625633203145
690,-0.8887824157634325,4.019783542839387
691,-0.888693615000741,2.9943292822711562
692,-0.8879489091391006,3.958552417368308
693,-0.8864320154416125,4.188299347940401
694,-0.881983394694227,4.082550642296918
695,-0.8801404567424291,3.2025707782393162
696,-0.8770027208300486,3.4668896527718664
697,-0.8766449089110635,3.4736356956881393
698,-0.8718709152139592,3.227468573627255
699,-0.8714920606384462,4.403268286718767
700,-0.8653014863004502,4.322315042491507
701,-0.8639539861356518,3.3989466379882765
702,-0.8617245578344281,3.9770088794187224
703,-0.8613496331983272,2.8999779731451563
704,-0.8558844702879744,2.851129694120111
705,-0.8521222498050829,3.1072152817577234
706,-0.851058314752767,3.0564331147217305
